train_loss,epoch,step,valid_loss
4.965438347426243e-05,410,82559,
,410,82610,0.0004396165895741433
3.178271799697541e-05,411,82623,
3.840194040094502e-05,411,82687,
5.5692530622764025e-06,411,82751,
,411,82811,0.0007184017449617386
1.3649138054461218e-05,412,82815,
3.3807980798883364e-05,412,82879,
6.208783452166244e-05,412,82943,
2.6365152734797448e-05,412,83007,
,412,83012,0.001230966066941619
3.641179864644073e-05,413,83071,
4.071147122886032e-05,413,83135,
8.901233377400786e-05,413,83199,
,413,83213,0.002359618665650487
1.3026616215938702e-05,414,83263,
6.577217573067173e-05,414,83327,
7.9832034316496e-06,414,83391,
,414,83414,0.0005718484171666205
1.7757864043232985e-05,415,83455,
1.0534981811360922e-05,415,83519,
2.4075647161225788e-05,415,83583,
,415,83615,0.0027377521619200706
6.744883285136893e-05,416,83647,
7.196890692284796e-06,416,83711,
6.735269835189683e-06,416,83775,
,416,83816,0.0007156971842050552
1.2430989954737015e-05,417,83839,
2.8920361728523858e-05,417,83903,
5.6010605476330966e-05,417,83967,
,417,84017,0.0004750100488308817
4.857728981733089e-06,418,84031,
4.4582026021089405e-05,418,84095,
2.6304951461497694e-05,418,84159,
,418,84218,0.0006226850091479719
0.00014874259068164974,419,84223,
0.00030895034433342516,419,84287,
9.089228115044534e-05,419,84351,
6.012560788803967e-06,419,84415,
,419,84419,0.0006310553289949894
4.526309567154385e-05,420,84479,
6.742461209796602e-06,420,84543,
1.2233461347932462e-05,420,84607,
,420,84620,0.00031101747299544513
3.556590309017338e-05,421,84671,
1.5384664948214777e-05,421,84735,
1.7068796296371147e-05,421,84799,
,421,84821,0.0005957194953225553
7.355031266342849e-05,422,84863,
1.0967078196699731e-05,422,84927,
7.178113446570933e-05,422,84991,
,422,85022,0.0014451959868893027
1.137245271820575e-05,423,85055,
1.1849874681502115e-05,423,85119,
1.896874346130062e-05,423,85183,
,423,85223,0.00023444174439646304
1.2259713912499137e-05,424,85247,
6.709149602102116e-06,424,85311,
1.6405236237915233e-05,424,85375,
,424,85424,0.00021508678037207574
1.4755492884432897e-05,425,85439,
3.253484101151116e-05,425,85503,
2.836712883436121e-05,425,85567,
,425,85625,0.00024050159845501184
3.054596527363174e-05,426,85631,
8.529092883691192e-05,426,85695,
3.4124095691367984e-05,426,85759,
4.34594476246275e-05,426,85823,
,426,85826,0.0005056223599240184
2.6720304958871566e-05,427,85887,
2.5591722078388557e-05,427,85951,
2.0871708329650573e-05,427,86015,
,427,86027,0.000961815647315234
6.709091394441202e-06,428,86079,
